Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2022-09-16,231.22000122070312,241.3600006103516,227.8300018310547,240.1300048828125,240.1300048828125,18914200,NFLX
2022-09-19,245.0500030517578,245.25,235.75,243.6300048828125,243.6300048828125,17912400,NFLX
2022-09-20,240.3699951171875,250.4900054931641,239.66000366210932,242.8500061035156,242.8500061035156,16037400,NFLX
2022-09-21,242.6699981689453,248.3000030517578,236.67999267578125,236.8699951171875,236.8699951171875,9166800,NFLX
2022-09-22,235.3500061035156,240.5,231.66000366210932,237.0500030517578,237.0500030517578,10018000,NFLX
2022-09-23,235.13999938964844,236.4499969482422,221.42999267578125,226.41000366210932,226.41000366210932,11207200,NFLX
2022-09-26,225.6000061035156,232.6999969482422,223.009994506836,224.07000732421875,224.07000732421875,8234300,NFLX
2022-09-27,228.6300048828125,230.63999938964844,220.72000122070312,224.3600006103516,224.3600006103516,7762200,NFLX
2022-09-28,229.69000244140625,246.6499938964844,227.3800048828125,245.1999969482422,245.1999969482422,17579700,NFLX
2022-09-29,241.6100006103516,246.97999572753903,235.67999267578125,239.7100067138672,239.7100067138672,18994900,NFLX
2021-09-30,14.260000228881836,14.31999969482422,14.09000015258789,14.15999984741211,13.644224166870115,78820500,F
2021-10-01,14.260000228881836,14.369999885559082,14.010000228881836,14.15999984741211,13.644224166870115,51880900,F
2021-10-04,14.270000457763672,14.789999961853027,14.220000267028809,14.350000381469728,13.82730197906494,78332500,F
2021-10-05,14.4399995803833,14.4399995803833,14.109999656677246,14.289999961853027,13.769488334655762,55915800,F
2021-10-06,14.140000343322754,14.34000015258789,13.890000343322754,14.119999885559082,13.605680465698242,61020300,F
2021-10-07,14.34000015258789,14.949999809265137,14.3100004196167,14.890000343322754,14.347634315490724,96557500,F
2021-10-08,14.920000076293944,15.489999771118164,14.850000381469728,15.119999885559082,14.569255828857422,99468900,F
2021-10-11,15.199999809265137,15.359999656677246,14.970000267028809,15.09000015258789,14.540348052978516,45302300,F
2021-10-12,15.109999656677246,15.68000030517578,15.010000228881836,15.640000343322754,15.07031536102295,89134000,F
2021-10-13,15.59000015258789,15.6899995803833,15.270000457763672,15.510000228881836,14.945050239562988,63363500,F
2021-10-14,15.619999885559082,15.619999885559082,15.369999885559082,15.449999809265137,14.887234687805176,50875100,F
2021-10-15,15.539999961853027,16.030000686645508,15.539999961853027,15.699999809265137,15.128129005432127,77211800,F
2021-10-18,15.56999969482422,15.649999618530272,15.489999771118164,15.5600004196167,14.993229866027832,48643800,F
2021-10-19,15.600000381469728,15.6899995803833,15.369999885559082,15.420000076293944,14.858328819274902,44668300,F
2021-10-20,15.43000030517578,16.15999984741211,15.369999885559082,16.040000915527344,15.455745697021484,105213700,F
2021-10-21,16.15999984741211,16.700000762939453,16.1299991607666,16.549999237060547,15.947166442871094,95855000,F
2021-10-22,16.420000076293945,16.540000915527344,16.229999542236328,16.280000686645508,15.687004089355469,60646800,F
2021-10-25,16.399999618530273,16.5,15.8100004196167,16.0,15.41720199584961,67808000,F
2021-10-26,16.09000015258789,16.219999313354492,15.699999809265137,15.9399995803833,15.359386444091797,64882300,F
2021-10-27,15.789999961853027,15.920000076293944,15.5,15.510000228881836,14.945050239562988,96094300,F
2021-10-28,16.860000610351562,17.579999923706055,16.709999084472656,16.860000610351562,16.245878219604492,215237600,F
2021-10-29,16.860000610351562,17.360000610351562,16.549999237060547,17.079999923706055,16.457862854003906,100560700,F
2021-11-01,17.5,17.969999313354492,17.06999969482422,17.950000762939453,17.296175003051758,125246500,F
2021-11-02,18.14999961853028,18.190000534057617,17.729999542236328,18.010000228881836,17.35399055480957,115146200,F
2021-11-03,17.920000076293945,18.82999992370605,17.8799991607666,18.6299991607666,17.951404571533203,104755500,F
2021-11-04,18.920000076293945,19.5,18.71999931335449,19.420000076293945,18.712627410888672,157505500,F
2021-11-05,19.709999084472656,19.71999931335449,18.989999771118164,19.290000915527344,18.587366104125977,122232200,F
2021-11-08,19.39999961853028,20.420000076293945,19.239999771118164,20.14999961853028,19.416040420532227,153490400,F
2021-11-09,20.51000022888184,20.51000022888184,19.40999984741211,20.1200008392334,19.387130737304688,164928500,F
2021-11-10,19.8799991607666,20.46999931335449,19.059999465942383,19.36000061035156,18.65481376647949,229109600,F
2021-11-11,19.63999938964844,19.84000015258789,19.26000022888184,19.549999237060547,18.83789253234864,96436500,F
2021-11-12,19.3799991607666,19.6200008392334,19.209999084472656,19.5,18.78971290588379,77837900,F
2021-11-15,19.459999084472656,19.950000762939453,19.13999938964844,19.86000061035156,19.1366024017334,84838600,F
2021-11-16,19.89999961853028,20.059999465942383,19.530000686645508,19.790000915527344,19.06915283203125,66557200,F
2021-11-17,19.739999771118164,20.01000022888184,19.440000534057617,19.959999084472656,19.23295783996582,80855200,F
2021-11-18,20.15999984741211,20.26000022888184,19.36000061035156,19.559999465942383,18.942432403564453,111368800,F
2021-11-19,19.63999938964844,19.670000076293945,19.239999771118164,19.38999938964844,18.77779769897461,64610400,F
2021-11-22,19.38999938964844,20.790000915527344,19.309999465942383,20.479999542236328,19.833383560180664,137861700,F
2021-11-23,20.43000030517578,20.530000686645508,19.96999931335449,20.200000762939453,19.562225341796875,90984500,F
2021-11-24,19.96999931335449,20.34000015258789,19.780000686645508,20.25,19.610645294189453,77324300,F
2021-11-26,19.65999984741211,19.84000015258789,19.46999931335449,19.75,19.12643241882324,49434000,F
2021-11-29,20.06999969482422,20.190000534057617,19.489999771118164,19.670000076293945,19.04895782470703,68778700,F
2021-11-30,19.6200008392334,19.950000762939453,19.030000686645508,19.190000534057617,18.58411407470703,103238400,F
2021-12-01,19.6299991607666,20.46999931335449,19.530000686645508,19.57999992370605,18.9617977142334,125295600,F
2021-12-02,19.5,20.11000061035156,19.280000686645508,19.8700008392334,19.24264335632324,94142300,F
2021-12-03,20.3700008392334,20.39999961853028,18.93000030517578,19.13999938964844,18.535688400268555,120275200,F
2021-12-06,19.229999542236328,19.489999771118164,18.61000061035156,19.21999931335449,18.6131649017334,88147400,F
2021-12-07,19.64999961853028,20.059999465942383,19.520000457763672,19.959999084472656,19.32980155944824,75885600,F
2021-12-08,20.18000030517578,20.190000534057617,19.75,19.809999465942383,19.18453598022461,63246800,F
2021-12-09,19.76000022888184,19.93000030517578,19.540000915527344,19.56999969482422,18.95211410522461,63357600,F
2021-12-10,19.770000457763672,21.489999771118164,19.76000022888184,21.450000762939453,20.77275848388672,169657200,F
2021-12-13,21.239999771118164,21.299999237060547,20.1299991607666,20.43000030517578,19.78496360778809,126632300,F
2021-12-14,19.799999237060547,20.18000030517578,19.3799991607666,20.049999237060547,19.41695976257324,124559700,F
2021-12-15,19.989999771118164,20.32999992370605,19.549999237060547,20.190000534057617,19.552539825439453,79679700,F
2021-12-16,20.56999969482422,21.100000381469727,20.26000022888184,20.350000381469727,19.707490921020508,107020900,F
2021-12-17,20.030000686645508,20.239999771118164,19.600000381469727,19.770000457763672,19.145801544189453,98710700,F
2021-12-20,19.459999084472656,19.6200008392334,19.049999237060547,19.420000076293945,18.806854248046875,74565600,F
2021-12-21,19.75,19.790000915527344,19.32999992370605,19.61000061035156,18.99085235595703,58930900,F
2021-12-22,19.63999938964844,20.34000015258789,19.63999938964844,20.13999938964844,19.50411796569824,75806400,F
2021-12-23,20.07999992370605,20.40999984741211,20.0,20.25,19.610645294189453,50610500,F
2021-12-27,20.26000022888184,20.88999938964844,20.100000381469727,20.799999237060547,20.143280029296875,59651800,F
2021-12-28,20.65999984741211,21.059999465942383,20.59000015258789,20.76000022888184,20.10454368591309,53020500,F
2021-12-29,20.709999084472656,20.770000457763672,20.450000762939453,20.559999465942383,19.91085624694824,37883000,F
2021-12-30,20.59000015258789,20.959999084472656,20.46999931335449,20.46999931335449,19.82369804382324,51470100,F
2021-12-31,20.459999084472656,21.01000022888184,20.459999084472656,20.770000457763672,20.114227294921875,51899600,F
2022-01-03,21.270000457763672,21.8799991607666,21.059999465942383,21.770000457763672,21.08265495300293,110449000,F
2022-01-04,22.520000457763672,24.559999465942383,22.420000076293945,24.309999465942383,23.542457580566406,311645200,F
2022-01-05,24.059999465942383,24.950000762939453,23.46999931335449,23.65999984741211,22.912981033325195,253540000,F
2022-01-06,24.09000015258789,24.6200008392334,23.36000061035156,24.459999084472656,23.687721252441406,155058800,F
2022-01-07,24.670000076293945,24.90999984741211,24.040000915527344,24.440000534057617,23.668354034423828,127017500,F
2022-01-10,24.100000381469727,24.440000534057617,23.350000381469727,23.850000381469727,23.096981048583984,122800700,F
2022-01-11,23.780000686645508,24.350000381469727,23.280000686645508,24.350000381469727,23.581193923950195,106011600,F
2022-01-12,24.61000061035156,24.84000015258789,24.01000022888184,24.46999931335449,23.697406768798828,104050000,F
2022-01-13,24.63999938964844,25.8700008392334,24.3700008392334,25.020000457763672,24.230043411254883,185780500,F
2022-01-14,24.46999931335449,25.280000686645508,24.299999237060547,25.190000534057617,24.39467430114746,146012200,F
2022-01-18,24.8700008392334,25.1299991607666,24.299999237060547,24.3799991607666,23.610248565673828,110518100,F
2022-01-19,24.64999961853028,24.920000076293945,22.40999984741211,22.450000762939453,21.74118423461914,153198200,F
2022-01-20,21.8799991607666,22.8799991607666,21.56999969482422,21.64999961853028,20.966440200805664,152014100,F
2022-01-21,21.209999084472656,21.5,20.540000915527344,20.64999961853028,19.99801254272461,145532900,F
2022-01-24,19.93000030517578,20.46999931335449,18.799999237060547,20.38999938964844,19.746227264404297,186674000,F
2022-01-25,20.0,20.309999465942383,19.559999465942383,19.979999542236328,19.34916877746582,116775800,F
2022-01-26,21.01000022888184,21.040000915527344,19.56999969482422,19.90999984741211,19.28137969970703,135786400,F
2022-01-27,20.309999465942383,20.64999961853028,19.40999984741211,19.549999237060547,18.93274688720703,105674400,F
2022-01-28,19.31999969482422,19.549999237060547,18.920000076293945,19.540000915527344,19.020353317260746,87677100,F
2022-01-31,19.57999992370605,20.32999992370605,19.3700008392334,20.299999237060547,19.760141372680664,91361900,F
2022-02-01,20.61000061035156,20.850000381469727,19.920000076293945,20.65999984741211,20.11056900024414,117651800,F
2022-02-02,20.809999465942383,21.049999237060547,20.18000030517578,20.6299991607666,20.08136558532715,95377600,F
2022-02-03,20.170000076293945,20.6200008392334,19.8700008392334,19.88999938964844,19.36104393005371,103016000,F
2022-02-04,18.520000457763672,18.59000015258789,17.520000457763672,17.959999084472656,17.482370376586914,211100500,F
2022-02-07,17.729999542236328,18.1200008392334,17.700000762939453,17.889999389648438,17.41423225402832,84610000,F
2022-02-08,17.579999923706055,17.90999984741211,17.020000457763672,17.719999313354492,17.248754501342773,142694300,F
2022-02-09,18.270000457763672,18.43000030517578,18.030000686645508,18.350000381469727,17.86199951171875,87118600,F
2022-02-10,17.969999313354492,18.6299991607666,17.920000076293945,18.07999992370605,17.599180221557617,76195300,F
2022-02-11,18.100000381469727,18.36000061035156,17.420000076293945,17.549999237060547,17.083274841308594,94534100,F
2022-02-14,17.510000228881836,17.729999542236328,17.290000915527344,17.459999084472656,16.99566650390625,78625000,F
2022-02-15,17.799999237060547,18.1299991607666,17.719999313354492,18.07999992370605,17.599180221557617,65883300,F
2022-02-16,17.889999389648438,18.209999084472656,17.739999771118164,18.010000228881836,17.531044006347656,57442100,F
2022-02-17,17.860000610351562,17.940000534057617,17.5,17.540000915527344,17.07354164123535,55368600,F
2022-02-18,17.600000381469727,18.479999542236328,17.56999969482422,18.040000915527344,17.560243606567383,106404200,F
2022-02-22,17.670000076293945,17.760000228881836,17.06999969482422,17.290000915527344,16.830190658569336,98550700,F
2022-02-23,17.5,17.729999542236328,16.8799991607666,16.950000762939453,16.49923324584961,79855400,F
2022-02-24,15.989999771118164,17.190000534057617,15.960000038146973,17.149999618530273,16.693912506103516,110443900,F
2022-02-25,17.25,17.899999618530273,17.1200008392334,17.829999923706055,17.3558292388916,78888000,F
2022-02-28,17.34000015258789,17.68000030517578,17.209999084472656,17.559999465942383,17.093008041381836,82367800,F
2022-03-01,17.40999984741211,17.40999984741211,16.450000762939453,16.700000762939453,16.25588035583496,94819500,F
2022-03-02,17.5,18.25,17.299999237060547,18.100000381469727,17.618648529052734,138638200,F
2022-03-03,18.25,18.25,17.440000534057617,17.600000381469727,17.13194465637207,95395500,F
2022-03-04,17.350000381469727,17.389999389648438,16.639999389648438,16.850000381469727,16.401891708374023,91304000,F
2022-03-07,16.84000015258789,16.899999618530273,15.970000267028809,15.970000267028809,15.545294761657717,87999200,F
2022-03-08,16.059999465942383,16.719999313354492,15.770000457763672,16.030000686645508,15.60369873046875,101020300,F
2022-03-09,16.649999618530273,16.829999923706055,16.280000686645508,16.3700008392334,15.93465518951416,62846700,F
2022-03-10,16.110000610351562,16.40999984741211,15.760000228881836,16.329999923706055,15.895718574523926,72992600,F
2022-03-11,16.399999618530273,16.479999542236328,16.010000228881836,16.040000915527344,15.613432884216309,54985900,F
2022-03-14,16.09000015258789,16.229999542236328,15.510000228881836,15.739999771118164,15.321409225463867,66341700,F
2022-03-15,15.770000457763672,16.139999389648438,15.529999732971191,16.059999465942383,15.632899284362791,65263700,F
2022-03-16,16.469999313354492,16.6299991607666,16.059999465942383,16.579999923706055,16.139070510864258,82677600,F
2022-03-17,16.229999542236328,16.579999923706055,16.15999984741211,16.579999923706055,16.139070510864258,58500200,F
2022-03-18,16.420000076293945,16.899999618530273,16.280000686645508,16.860000610351562,16.4116268157959,89144000,F
2022-03-21,16.8700008392334,17.110000610351562,16.329999923706055,16.479999542236328,16.041730880737305,72583600,F
2022-03-22,16.719999313354492,17.309999465942383,16.700000762939453,17.09000015258789,16.635509490966797,77647100,F
2022-03-23,16.81999969482422,17.049999237060547,16.56999969482422,16.68000030517578,16.236412048339844,63296800,F
2022-03-24,16.739999771118164,16.979999542236328,16.639999389648438,16.829999923706055,16.382423400878906,56314200,F
2022-03-25,16.739999771118164,16.780000686645508,16.34000015258789,16.469999313354492,16.03199577331543,62023100,F
2022-03-28,16.549999237060547,16.68000030517578,16.280000686645508,16.670000076293945,16.22667694091797,54634400,F
2022-03-29,17.010000228881836,17.799999237060547,17.010000228881836,17.75,17.277957916259766,90676900,F
2022-03-30,17.520000457763672,17.65999984741211,17.200000762939453,17.270000457763672,16.81072235107422,57853400,F
2022-03-31,17.200000762939453,17.350000381469727,16.5,16.90999984741211,16.460296630859375,52529400,F
2022-04-01,17.010000228881836,17.149999618530273,16.34000015258789,16.649999618530273,16.207210540771484,64695700,F
2022-04-04,16.65999984741211,16.729999542236328,16.360000610351562,16.65999984741211,16.216943740844727,51146500,F
2022-04-05,16.459999084472656,16.6200008392334,15.8100004196167,15.81999969482422,15.399282455444336,91708000,F
2022-04-06,15.600000381469728,15.800000190734863,15.18000030517578,15.390000343322754,14.980717658996582,102881600,F
2022-04-07,15.06999969482422,15.210000038146973,14.5600004196167,14.960000038146973,14.562153816223145,101229100,F
2022-04-08,14.9399995803833,15.4399995803833,14.8100004196167,15.050000190734863,14.649760246276855,75085800,F
2022-04-11,14.890000343322754,15.770000457763672,14.890000343322754,15.279999732971191,14.873642921447754,66117100,F
2022-04-12,15.5,15.720000267028809,15.279999732971191,15.359999656677246,14.951516151428224,49138700,F
2022-04-13,15.3100004196167,15.550000190734863,15.220000267028809,15.510000228881836,15.097527503967283,51871800,F
2022-04-14,15.5,15.760000228881836,15.460000038146973,15.479999542236328,15.068324089050291,39312900,F
2022-04-18,15.369999885559082,15.789999961853027,15.369999885559082,15.670000076293944,15.25327205657959,40205800,F
2022-04-19,15.739999771118164,16.229999542236328,15.739999771118164,16.149999618530273,15.72050666809082,55398300,F
2022-04-20,16.229999542236328,16.549999237060547,16.010000228881836,16.049999237060547,15.623165130615234,47351500,F
2022-04-21,16.479999542236328,16.56999969482422,15.609999656677246,15.699999809265137,15.28247356414795,49898500,F
2022-04-22,15.550000190734863,15.640000343322754,15.0,15.130000114440918,14.727633476257324,56193700,F
2022-04-25,14.90999984741211,15.199999809265137,14.619999885559082,15.1899995803833,14.88441276550293,58361400,F
2022-04-26,15.100000381469728,15.140000343322754,14.670000076293944,14.710000038146973,14.414070129394531,60345300,F
2022-04-27,14.789999961853027,15.100000381469728,14.600000381469728,14.850000381469728,14.551254272460938,65847900,F
2022-04-28,14.90999984741211,14.989999771118164,13.899999618530272,14.619999885559082,14.32588005065918,131556500,F
2022-04-29,14.59000015258789,14.970000267028809,14.100000381469728,14.15999984741211,13.87513542175293,83184900,F
2022-05-02,14.020000457763672,14.289999961853027,13.81999969482422,14.270000457763672,13.982921600341797,64734000,F
2022-05-03,14.3100004196167,14.75,14.199999809265137,14.5600004196167,14.267088890075684,55734200,F
2022-05-04,14.510000228881836,15.0,14.260000228881836,14.979999542236328,14.678638458251951,59774900,F
2022-05-05,14.81999969482422,14.81999969482422,14.34000015258789,14.529999732971191,14.237690925598145,57889200,F
2022-05-06,14.460000038146973,14.600000381469728,14.0,14.210000038146973,13.924129486083984,66622200,F
2022-05-09,13.850000381469728,14.170000076293944,13.3100004196167,13.369999885559082,13.101028442382812,71242000,F
2022-05-10,13.800000190734863,13.84000015258789,13.020000457763672,13.350000381469728,13.081430435180664,75506700,F
2022-05-11,13.199999809265137,13.619999885559082,12.789999961853027,12.829999923706056,12.571890830993652,71644900,F
2022-05-12,12.210000038146973,12.800000190734863,12.149999618530272,12.4399995803833,12.189736366271973,113203900,F
2022-05-13,12.880000114440918,13.630000114440918,12.869999885559082,13.5,13.228412628173828,78944200,F
2022-05-16,13.489999771118164,13.520000457763672,12.979999542236328,13.050000190734863,12.78746509552002,65055400,F
2022-05-17,13.34000015258789,13.529999732971191,13.15999984741211,13.529999732971191,13.257808685302734,50891400,F
2022-05-18,13.25,13.359999656677246,12.710000038146973,12.779999732971191,12.522896766662598,68362500,F
2022-05-19,12.640000343322754,13.119999885559082,12.630000114440918,12.850000381469728,12.5914888381958,58459600,F
2022-05-20,13.050000190734863,13.119999885559082,12.06999969482422,12.5,12.248530387878418,78183400,F
2022-05-23,12.640000343322754,12.949999809265137,12.5,12.829999923706056,12.571890830993652,51929600,F
2022-05-24,12.600000381469728,12.68000030517578,12.270000457763672,12.420000076293944,12.170140266418455,51082800,F
2022-05-25,12.329999923706056,12.8100004196167,12.31999969482422,12.710000038146973,12.454305648803713,41193100,F
2022-05-26,12.800000190734863,13.199999809265137,12.789999961853027,13.119999885559082,12.856057167053224,45709200,F
2022-05-27,13.260000228881836,13.630000114440918,13.239999771118164,13.630000114440918,13.355796813964844,54195700,F
2022-05-31,13.68000030517578,13.81999969482422,13.350000381469728,13.68000030517578,13.404791831970217,79689900,F
2022-06-01,13.880000114440918,13.970000267028809,13.399999618530272,13.550000190734863,13.277406692504885,50726200,F
2022-06-02,13.640000343322754,13.960000038146973,13.600000381469728,13.890000343322754,13.610567092895508,42979700,F
2022-06-03,13.630000114440918,13.779999732971191,13.359999656677246,13.5,13.228412628173828,43625200,F
2022-06-06,13.739999771118164,13.739999771118164,13.380000114440918,13.460000038146973,13.189217567443848,37711100,F
2022-06-07,13.260000228881836,13.770000457763672,13.1899995803833,13.739999771118164,13.463583946228027,38940300,F
2022-06-08,13.630000114440918,13.850000381469728,13.4399995803833,13.529999732971191,13.257808685302734,39441900,F
2022-06-09,13.510000228881836,13.59000015258789,13.279999732971191,13.279999732971191,13.01283836364746,30468000,F
2022-06-10,13.0,13.210000038146973,12.630000114440918,12.75,12.493500709533691,55644400,F
2022-06-13,12.300000190734863,12.380000114440918,11.739999771118164,11.8100004196167,11.57241153717041,80676300,F
2022-06-14,11.989999771118164,12.420000076293944,11.90999984741211,12.199999809265137,11.95456600189209,82369300,F
2022-06-15,12.220000267028809,12.420000076293944,12.0,12.270000457763672,12.023158073425291,70393200,F
2022-06-16,11.800000190734863,11.90999984741211,11.119999885559082,11.25,11.023676872253418,80380100,F
2022-06-17,11.239999771118164,11.4399995803833,10.899999618530272,11.229999542236328,11.004079818725586,80248800,F
2022-06-21,11.550000190734863,11.65999984741211,11.350000381469728,11.460000038146973,11.229452133178713,66283400,F
2022-06-22,11.260000228881836,11.68000030517578,11.210000038146973,11.479999542236328,11.24905014038086,46098900,F
2022-06-23,11.5,11.579999923706056,11.25,11.5600004196167,11.327441215515137,53655000,F
2022-06-24,11.649999618530272,12.119999885559082,11.56999969482422,12.010000228881836,11.768387794494627,55457600,F
2022-06-27,12.119999885559082,12.18000030517578,11.899999618530272,12.039999961853027,11.797783851623535,44009900,F
2022-06-28,12.140000343322754,12.4399995803833,11.800000190734863,11.8100004196167,11.57241153717041,45866900,F
2022-06-29,11.739999771118164,11.760000228881836,11.380000114440918,11.520000457763672,11.288246154785156,39474200,F
2022-06-30,11.239999771118164,11.359999656677246,10.93000030517578,11.130000114440918,10.906091690063477,59238200,F
2022-07-01,11.100000381469728,11.5,10.989999771118164,11.31999969482422,11.09226894378662,54356000,F
2022-07-05,11.050000190734863,11.210000038146973,10.609999656677246,11.199999809265137,10.974682807922363,87269800,F
2022-07-06,11.149999618530272,11.270000457763672,10.84000015258789,11.0600004196167,10.837499618530272,71282900,F
2022-07-07,11.329999923706056,11.720000267028809,11.329999923706056,11.649999618530272,11.415630340576172,63000400,F
2022-07-08,11.649999618530272,11.779999732971191,11.479999542236328,11.619999885559082,11.38623332977295,55235600,F
2022-07-11,11.539999961853027,11.65999984741211,11.270000457763672,11.289999961853027,11.062871932983398,48833600,F
2022-07-12,11.289999961853027,11.720000267028809,11.270000457763672,11.5600004196167,11.327441215515137,58414500,F
2022-07-13,11.3100004196167,11.579999923706056,11.170000076293944,11.510000228881836,11.278446197509766,48274300,F
2022-07-14,11.220000267028809,11.399999618530272,11.140000343322754,11.390000343322754,11.160861015319824,48176300,F
2022-07-15,11.579999923706056,11.899999618530272,11.489999771118164,11.880000114440918,11.641002655029297,49306900,F
2022-07-18,12.149999618530272,12.25,11.899999618530272,11.960000038146973,11.719393730163574,45873400,F
2022-07-19,12.220000267028809,12.6899995803833,12.210000038146973,12.59000015258789,12.336719512939451,62650800,F
2022-07-20,12.600000381469728,12.81999969482422,12.510000228881836,12.729999542236328,12.473902702331545,51932200,F
2022-07-21,12.880000114440918,13.0,12.630000114440918,13.0,12.738471031188965,66949200,F
2022-07-22,13.100000381469728,13.140000343322754,12.720000267028809,12.81999969482422,12.562092781066896,46724700,F
2022-07-25,12.850000381469728,12.989999771118164,12.600000381469728,12.84000015258789,12.581690788269045,36830500,F
2022-07-26,12.68000030517578,12.760000228881836,12.460000038146973,12.539999961853027,12.287725448608398,49272300,F
2022-07-27,12.75,13.1899995803833,12.630000114440918,13.1899995803833,12.924649238586426,64572300,F
2022-07-28,13.9399995803833,14.09000015258789,13.380000114440918,14.0,13.718353271484377,144096500,F
2022-07-29,14.109999656677246,14.789999961853027,14.010000228881836,14.6899995803833,14.3944730758667,94551600,F
2022-08-01,14.65999984741211,15.43000030517578,14.550000190734863,15.34000015258789,15.03139591217041,109521700,F
2022-08-02,15.199999809265137,15.449999809265137,15.119999885559082,15.15999984741211,14.85501766204834,74626800,F
2022-08-03,15.479999542236328,16.149999618530273,15.460000038146973,15.6899995803833,15.374354362487791,95846000,F
2022-08-04,15.649999618530272,15.670000076293944,15.3100004196167,15.369999885559082,15.060791969299316,85039800,F
2022-08-05,15.229999542236328,15.470000267028809,15.130000114440918,15.300000190734863,14.99220085144043,68093500,F
2022-08-08,15.56999969482422,16.040000915527344,15.550000190734863,15.779999732971191,15.462544441223145,75988100,F
2022-08-09,15.65999984741211,15.699999809265137,15.149999618530272,15.1899995803833,14.88441276550293,67676800,F
2022-08-10,15.470000267028809,15.579999923706056,15.229999542236328,15.5,15.339655876159668,71607000,F
2022-08-11,15.800000190734863,15.920000076293944,15.609999656677246,15.829999923706056,15.666241645812988,61567000,F
2022-08-12,15.949999809265137,16.219999313354492,15.84000015258789,16.18000030517578,16.01262092590332,53182500,F
2022-08-15,16.0,16.450000762939453,15.9399995803833,16.31999969482422,16.151172637939453,51779600,F
2022-08-16,16.299999237060547,16.68000030517578,16.260000228881836,16.43000030517578,16.260034561157227,54028900,F
2022-08-17,16.15999984741211,16.270000457763672,15.899999618530272,16.030000686645508,15.864173889160156,57118300,F
2022-08-18,15.989999771118164,16.209999084472656,15.859999656677246,16.149999618530273,15.98293113708496,39414200,F
2022-08-19,15.949999809265137,16.139999389648438,15.770000457763672,15.880000114440918,15.71572494506836,48597200,F
2022-08-22,15.079999923706056,15.210000038146973,14.90999984741211,15.079999923706056,14.92400074005127,71321800,F
2022-08-23,15.09000015258789,15.420000076293944,15.09000015258789,15.31999969482422,15.161517143249512,51289000,F
2022-08-24,15.31999969482422,15.65999984741211,15.239999771118164,15.520000457763672,15.35944938659668,39508700,F
2022-08-25,15.600000381469728,16.040000915527344,15.579999923706056,15.93000030517578,15.765207290649414,56401300,F
2022-08-26,16.010000228881836,16.09000015258789,15.40999984741211,15.40999984741211,15.25058650970459,54517300,F
2022-08-29,15.199999809265137,15.710000038146973,15.1899995803833,15.56999969482422,15.408930778503418,50416500,F
2022-08-30,15.699999809265137,15.800000190734863,15.170000076293944,15.449999809265137,15.290172576904297,66034400,F
2022-08-31,15.520000457763672,15.520000457763672,15.239999771118164,15.239999771118164,15.082345008850098,52058200,F
2022-09-01,15.100000381469728,15.220000267028809,14.779999732971191,15.1899995803833,15.032861709594728,65299800,F
2022-09-02,15.529999732971191,15.56999969482422,15.0600004196167,15.15999984741211,15.003172874450684,64565400,F
2022-09-06,15.220000267028809,15.239999771118164,14.84000015258789,15.029999732971191,14.874517440795898,58676700,F
2022-09-07,14.90999984741211,15.489999771118164,14.789999961853027,15.43000030517578,15.270380020141602,55087200,F
2022-09-08,15.15999984741211,15.479999542236328,15.020000457763672,15.470000267028809,15.309966087341309,60075900,F
2022-09-09,15.600000381469728,15.699999809265137,15.31999969482422,15.420000076293944,15.260482788085938,63328600,F
2022-09-12,15.550000190734863,15.739999771118164,15.449999809265137,15.539999961853027,15.379241943359377,52656500,F
2022-09-13,15.0,15.130000114440918,14.699999809265137,14.739999771118164,14.587517738342283,80842500,F
2022-09-14,14.760000228881836,14.850000381469728,14.449999809265137,14.65999984741211,14.508344650268556,59571800,F
2022-09-15,14.6899995803833,15.210000038146973,14.68000030517578,14.890000343322754,14.735966682434082,61377000,F
2022-09-16,14.619999885559082,14.739999771118164,14.470000267028809,14.720000267028809,14.56772518157959,68454800,F
2022-09-19,14.5,14.960000038146973,14.489999771118164,14.93000030517578,14.775552749633787,48696200,F
2022-09-20,14.09000015258789,14.229999542236328,13.010000228881836,13.09000015258789,12.95458698272705,196340000,F
2022-09-21,13.239999771118164,13.59000015258789,13.050000190734863,13.050000190734863,12.915000915527344,94271600,F
2022-09-22,13.119999885559082,13.239999771118164,12.75,12.770000457763672,12.637897491455078,82004400,F
2022-09-23,12.329999923706056,12.4399995803833,11.949999809265137,12.3100004196167,12.182656288146973,104043700,F
2022-09-26,12.210000038146973,12.380000114440918,11.93000030517578,11.989999771118164,11.865965843200684,89300400,F
2022-09-27,12.210000038146973,12.220000267028809,11.65999984741211,11.90999984741211,11.78679370880127,87044400,F
2022-09-28,11.90999984741211,12.239999771118164,11.760000228881836,12.18000030517578,12.054000854492188,72701600,F
2022-09-29,11.850000381469728,11.880000114440918,11.359999656677246,11.470000267028809,11.35134506225586,84534900,F
2021-09-30,35.630001068115234,35.97999954223633,35.290000915527344,35.630001068115234,35.630001068115234,25768500,NIO
2021-10-01,36.630001068115234,36.66999816894531,35.2599983215332,35.380001068115234,35.380001068115234,34919900,NIO
2021-10-04,35.02000045776367,35.02000045776367,33.279998779296875,33.400001525878906,33.400001525878906,40823100,NIO
2021-10-05,33.29999923706055,34.310001373291016,33.27000045776367,33.869998931884766,33.869998931884766,26441300,NIO
2021-10-06,33.40999984741211,34.15999984741211,33.16999816894531,33.65999984741211,33.65999984741211,22885100,NIO
